transaction_id,transaction_amount,transaction_time,merchant_category,customer_age,customer_location,device_type,card_type,transaction_type,previous_fraud_count,avg_transaction_amount,account_age_days,num_transactions_24h,num_transactions_7d,is_international,is_weekend,risk_score,fraud
2163,43.44,38185.0,fashion,32.0,city_B,tablet,credit,offline,0.0,149.41,2487.0,2.0,13.0,0.0,0.0,0.451,0
2164,184.17,,food,51.0,city_A,,debit,online,0.0,125.11,3519.0,5.0,20.0,1.0,0.0,0.617,0
2165,63.73,71139.0,travel,23.0,,desktop,credit,offline,0.0,165.32,2582.0,3.0,19.0,0.0,0.0,0.504,0
2166,386.82,34980.0,travel,34.0,city_B,tablet,credit,online,0.0,216.88,1830.0,2.0,,0.0,0.0,0.546,0
2167,100.55,22504.0,food,65.0,city_D,desktop,debit,online,0.0,98.11,69.0,3.0,21.0,0.0,0.0,0.896,0
2168,40.5,54970.0,,66.0,city_B,,debit,offline,0.0,,3610.0,2.0,10.0,1.0,0.0,0.746,1
2169,112.76,16766.0,grocery,37.0,city_D,mobile,credit,online,1.0,128.68,,4.0,10.0,0.0,0.0,0.013,0
2170,39.32,11695.0,electronics,26.0,,desktop,credit,online,0.0,146.49,2340.0,2.0,18.0,1.0,1.0,0.696,0
2171,115.94,17796.0,grocery,22.0,city_B,tablet,credit,offline,0.0,126.62,3219.0,3.0,15.0,0.0,0.0,0.181,0
2172,7.22,42543.0,electronics,,city_B,desktop,credit,online,0.0,92.81,3551.0,2.0,13.0,0.0,0.0,0.154,0
2173,19.22,14559.0,electronics,50.0,city_D,mobile,credit,offline,0.0,119.65,3515.0,2.0,15.0,0.0,0.0,0.992,0
2174,193.61,33139.0,fashion,55.0,city_D,tablet,credit,online,0.0,241.58,2785.0,6.0,20.0,0.0,0.0,0.267,0
2175,25.77,8802.0,food,31.0,city_A,,debit,online,0.0,135.69,1879.0,4.0,17.0,1.0,0.0,0.204,0
2176,181.43,73843.0,grocery,34.0,city_B,desktop,debit,offline,0.0,24.46,852.0,1.0,17.0,1.0,,0.191,0
2177,32.75,40205.0,food,36.0,city_B,desktop,credit,offline,0.0,100.26,3627.0,5.0,12.0,0.0,0.0,0.412,0
2178,102.97,34159.0,travel,,city_A,tablet,debit,offline,0.0,120.67,490.0,2.0,12.0,0.0,0.0,,0
2179,118.47,11516.0,fashion,18.0,city_B,,debit,online,0.0,112.97,1171.0,,12.0,0.0,0.0,0.632,0
2180,71.88,50492.0,fashion,30.0,city_A,tablet,credit,offline,1.0,116.58,246.0,1.0,11.0,1.0,0.0,0.104,0
2181,36.43,29086.0,travel,63.0,city_A,tablet,debit,online,0.0,134.31,1770.0,1.0,21.0,0.0,0.0,0.635,0
2182,23.91,30480.0,grocery,44.0,city_B,mobile,debit,offline,0.0,145.43,2154.0,0.0,12.0,,0.0,0.454,0
2183,3.38,52091.0,travel,23.0,city_C,tablet,credit,online,0.0,132.94,1474.0,3.0,19.0,0.0,0.0,0.208,0
2184,36.23,47766.0,grocery,23.0,city_D,,credit,offline,0.0,167.53,2969.0,4.0,11.0,0.0,1.0,0.778,0
2185,105.89,38737.0,electronics,50.0,city_B,desktop,credit,online,0.0,45.23,1225.0,4.0,14.0,0.0,0.0,0.474,0
2186,278.55,9265.0,fashion,47.0,city_C,tablet,debit,offline,0.0,107.37,2467.0,8.0,12.0,,1.0,0.717,0
2187,204.95,70990.0,grocery,63.0,city_A,desktop,,online,0.0,141.71,3127.0,2.0,9.0,1.0,0.0,0.921,0
2188,435.81000000000006,15386.0,food,52.0,city_C,tablet,debit,online,0.0,132.81,1181.0,1.0,11.0,1.0,0.0,0.749,1
2189,155.33,37425.0,food,40.0,city_B,desktop,,online,0.0,87.39,403.0,4.0,15.0,0.0,0.0,0.898,0
2190,109.36,43254.0,fashion,27.0,city_B,desktop,credit,online,1.0,93.41,,3.0,13.0,1.0,0.0,0.2,0
2191,30.15,,travel,68.0,city_C,desktop,credit,offline,1.0,77.91,933.0,5.0,15.0,0.0,1.0,0.222,0
2192,237.73,47662.0,travel,36.0,city_B,mobile,credit,online,,168.83,3125.0,2.0,17.0,0.0,0.0,0.664,0
2193,111.09,75452.0,grocery,68.0,city_D,tablet,debit,offline,0.0,27.39,3571.0,4.0,15.0,0.0,0.0,0.103,0
2194,82.2,,travel,45.0,,tablet,debit,online,0.0,55.92,773.0,1.0,19.0,0.0,0.0,0.455,0
2195,11.76,15581.0,fashion,40.0,city_A,tablet,credit,offline,0.0,140.93,2500.0,6.0,14.0,,0.0,0.214,0
2196,59.25,67443.0,,21.0,city_C,mobile,debit,online,0.0,147.16,3278.0,4.0,,0.0,1.0,0.571,0
2197,61.68,29424.0,electronics,,city_C,,credit,online,0.0,40.78,882.0,5.0,13.0,1.0,1.0,0.807,0
2198,199.93,,travel,36.0,city_C,tablet,,offline,1.0,151.32,1800.0,3.0,14.0,0.0,0.0,0.042,0
2199,79.11,41505.0,,59.0,city_C,mobile,debit,offline,0.0,129.03,860.0,2.0,17.0,,0.0,0.413,0
2200,47.87,62699.0,grocery,,city_A,mobile,debit,online,0.0,145.78,1591.0,2.0,17.0,0.0,0.0,0.731,0
2201,376.36,26957.0,food,51.0,city_A,tablet,credit,offline,0.0,123.62,3367.0,1.0,17.0,1.0,1.0,0.342,0
2202,11.73,25464.0,travel,21.0,city_A,desktop,credit,offline,0.0,141.27,1002.0,4.0,19.0,0.0,0.0,0.042,0
2203,,23649.0,fashion,55.0,city_C,mobile,credit,offline,,,2706.0,3.0,11.0,0.0,,0.591,0
2204,4.29,42065.0,travel,24.0,city_D,tablet,debit,online,1.0,143.6,2647.0,,21.0,1.0,0.0,0.12,0
2205,134.67,,electronics,,city_D,desktop,credit,offline,0.0,132.2,1323.0,2.0,12.0,0.0,0.0,0.37,0
2206,250.2,5596.0,travel,24.0,city_A,mobile,credit,online,0.0,115.72,1382.0,1.0,12.0,0.0,1.0,0.991,0
2207,32.86,16374.0,food,67.0,,mobile,credit,offline,1.0,116.02,3556.0,1.0,22.0,0.0,1.0,0.398,0
2208,195.43,3775.0,travel,69.0,,tablet,credit,offline,1.0,131.51,1348.0,1.0,14.0,0.0,0.0,0.843,0
2209,34.56,27388.0,grocery,43.0,city_D,tablet,credit,online,0.0,161.27,151.0,5.0,15.0,1.0,0.0,0.86,0
2210,241.65,21029.0,travel,43.0,city_D,desktop,credit,offline,0.0,218.24,188.0,1.0,18.0,0.0,0.0,0.263,0
2211,420.68999999999994,83981.0,food,36.0,city_D,tablet,debit,offline,0.0,146.42,3279.0,3.0,17.0,1.0,0.0,0.995,1
2212,163.43,53639.0,grocery,26.0,city_B,,credit,offline,0.0,138.87,3429.0,1.0,9.0,0.0,0.0,0.947,0
2213,1.82,14645.0,fashion,37.0,city_A,desktop,credit,offline,0.0,180.77,336.0,2.0,11.0,1.0,1.0,0.606,0
2214,329.17,31105.0,grocery,59.0,city_C,tablet,,offline,0.0,139.82,1142.0,1.0,11.0,1.0,0.0,0.813,0
2215,129.71,13668.0,electronics,62.0,city_D,desktop,debit,offline,1.0,66.98,780.0,2.0,9.0,0.0,0.0,0.463,0
2216,36.35,15960.0,grocery,67.0,city_B,desktop,credit,offline,1.0,83.33,,4.0,16.0,0.0,0.0,0.719,0
2217,176.84,11357.0,,33.0,city_C,desktop,,online,0.0,211.45,1926.0,2.0,12.0,1.0,0.0,0.022,0
2218,33.06,64604.0,travel,34.0,city_B,tablet,credit,online,0.0,84.33,620.0,2.0,21.0,0.0,0.0,0.787,0
2219,206.16,51796.0,grocery,39.0,city_D,desktop,,online,1.0,148.51,1910.0,2.0,21.0,1.0,0.0,0.672,0
2220,11.94,15804.0,grocery,30.0,city_D,tablet,debit,online,0.0,70.56,375.0,0.0,11.0,0.0,0.0,0.359,0
2221,121.63,14626.0,grocery,29.0,city_D,desktop,credit,online,0.0,184.21,3353.0,3.0,,0.0,0.0,,0
2222,77.8,28132.0,grocery,27.0,city_D,tablet,,offline,0.0,96.99,178.0,1.0,11.0,0.0,0.0,0.327,0
2223,10.15,7951.0,fashion,18.0,city_C,desktop,credit,online,0.0,124.14,1069.0,5.0,12.0,0.0,1.0,0.524,0
2224,27.69,6449.0,food,49.0,city_C,mobile,debit,online,0.0,108.59,1420.0,2.0,13.0,,1.0,0.109,0
2225,1.25,19065.0,food,47.0,city_B,mobile,credit,offline,0.0,145.24,,3.0,15.0,,1.0,0.845,0
2226,63.26,9130.0,grocery,25.0,city_A,mobile,debit,online,,,810.0,2.0,13.0,0.0,0.0,0.478,0
2227,35.85,62287.0,fashion,38.0,city_D,desktop,credit,offline,0.0,165.5,147.0,0.0,17.0,0.0,0.0,0.043,0
2228,91.22,51702.0,fashion,39.0,city_B,tablet,credit,offline,0.0,152.76,733.0,3.0,8.0,0.0,1.0,0.553,0
2229,35.27,36993.0,grocery,35.0,city_B,desktop,credit,online,1.0,134.09,2394.0,3.0,16.0,1.0,0.0,0.931,0
2230,106.97999999999999,31875.0,electronics,19.0,city_B,desktop,credit,online,0.0,152.57,317.0,3.0,13.0,1.0,1.0,0.887,1
2231,135.94,6054.0,grocery,65.0,city_D,desktop,debit,,1.0,155.02,2985.0,3.0,24.0,0.0,0.0,0.123,0
2232,4.93,48517.0,electronics,,city_D,desktop,credit,offline,1.0,100.13,1404.0,4.0,14.0,0.0,0.0,0.387,0
2233,233.2,76368.0,grocery,26.0,city_B,tablet,debit,online,0.0,96.31,2374.0,0.0,14.0,,1.0,0.736,0
2234,,29670.0,electronics,20.0,city_D,desktop,debit,offline,0.0,197.6,3295.0,4.0,10.0,0.0,0.0,0.605,0
2235,110.2,49112.0,electronics,43.0,,mobile,credit,online,0.0,155.31,2054.0,6.0,15.0,0.0,1.0,0.458,0
2236,89.95,28307.0,grocery,38.0,city_C,mobile,credit,online,0.0,140.22,3493.0,3.0,15.0,0.0,0.0,0.993,0
2237,222.84,67087.0,electronics,47.0,city_D,mobile,debit,online,3.0,79.92,472.0,2.0,10.0,1.0,0.0,,0
2238,20.5,47922.0,travel,45.0,city_C,desktop,debit,online,1.0,,3382.0,1.0,19.0,0.0,0.0,0.822,0
2239,8.23,63080.0,food,53.0,city_A,tablet,debit,offline,1.0,105.37,930.0,3.0,16.0,0.0,1.0,0.124,0
2240,27.38,79335.0,fashion,43.0,city_D,tablet,credit,offline,0.0,97.37,330.0,7.0,12.0,,0.0,0.18,0
2241,158.27,26312.0,electronics,51.0,city_A,tablet,credit,online,2.0,104.48,2975.0,4.0,16.0,0.0,1.0,0.295,0
2242,3.53,66985.0,electronics,25.0,city_B,desktop,debit,online,0.0,162.64,2503.0,2.0,,0.0,0.0,0.873,0
2243,87.42,57608.0,fashion,27.0,city_D,tablet,debit,offline,0.0,196.37,279.0,3.0,17.0,0.0,0.0,0.444,0
2244,538.99,40277.0,electronics,65.0,city_D,mobile,debit,offline,0.0,175.47,1987.0,1.0,10.0,0.0,0.0,0.396,0
2245,193.58,31551.0,fashion,60.0,city_D,tablet,credit,offline,0.0,89.71,1796.0,3.0,15.0,0.0,0.0,0.491,0
2246,,56597.0,grocery,67.0,city_A,desktop,debit,offline,0.0,146.91,1568.0,4.0,13.0,0.0,0.0,0.631,0
2247,6.58,45212.0,travel,31.0,city_A,desktop,debit,offline,0.0,95.63,715.0,3.0,10.0,0.0,1.0,0.423,0
2248,178.01,9637.0,travel,57.0,city_B,tablet,debit,online,0.0,27.94,2829.0,2.0,17.0,0.0,0.0,0.963,0
2249,91.37,43258.0,food,32.0,city_C,desktop,debit,online,0.0,116.18,,3.0,12.0,0.0,0.0,0.135,0
2250,12.21,35693.0,electronics,34.0,city_C,tablet,credit,,0.0,183.04,435.0,2.0,18.0,0.0,0.0,0.476,0
2251,9.86,9824.0,food,35.0,city_A,tablet,debit,online,0.0,103.27,2878.0,5.0,10.0,0.0,1.0,0.415,0
2252,240.38,26950.0,,49.0,city_D,mobile,credit,offline,0.0,161.66,273.0,5.0,19.0,1.0,0.0,0.693,0
2253,110.62,23488.0,travel,55.0,city_C,desktop,credit,offline,0.0,86.72,2444.0,3.0,13.0,0.0,1.0,0.963,0
2254,176.78,215.0,grocery,40.0,city_C,mobile,debit,,0.0,154.42,2197.0,2.0,14.0,0.0,0.0,0.288,0
2255,211.18,11523.0,grocery,63.0,city_A,desktop,credit,online,0.0,107.82,2927.0,5.0,13.0,0.0,0.0,0.955,0
2256,84.81,75900.0,electronics,40.0,city_B,tablet,debit,offline,0.0,196.17,3541.0,3.0,18.0,0.0,1.0,0.828,0
2257,72.87,,grocery,52.0,city_A,desktop,debit,online,0.0,104.33,3605.0,3.0,16.0,1.0,,0.81,0
2258,56.29,23834.0,travel,56.0,city_A,tablet,debit,online,0.0,92.88,1635.0,2.0,17.0,0.0,0.0,0.073,0
2259,38.12,34474.0,food,32.0,city_D,desktop,debit,offline,1.0,193.57,462.0,,17.0,0.0,0.0,0.941,0
2260,57.02,43066.0,travel,41.0,city_A,mobile,debit,offline,0.0,91.16,212.0,1.0,16.0,0.0,1.0,0.839,0
2261,446.01,10400.0,,45.0,city_D,mobile,credit,offline,0.0,130.64,1514.0,3.0,14.0,1.0,1.0,0.752,1
2262,92.11,10345.0,travel,33.0,city_B,tablet,credit,online,0.0,91.52,2836.0,3.0,17.0,0.0,0.0,0.128,0
2263,223.05,33896.0,fashion,33.0,city_D,mobile,debit,offline,1.0,166.2,1171.0,2.0,16.0,,0.0,0.42,0
2264,58.59,,food,57.0,city_B,,credit,offline,0.0,184.84,60.0,3.0,11.0,0.0,0.0,0.84,0
2265,280.26,28899.0,fashion,56.0,city_B,tablet,debit,online,0.0,86.27,,3.0,14.0,1.0,0.0,0.781,1
2266,99.78,28229.0,fashion,23.0,city_B,tablet,credit,offline,0.0,147.32,1202.0,,,1.0,0.0,0.436,0
2267,89.57,5583.0,electronics,19.0,city_A,desktop,credit,online,0.0,151.96,2605.0,2.0,13.0,0.0,0.0,0.27,0
2268,121.28,4897.0,grocery,30.0,city_D,tablet,debit,online,0.0,126.31,1326.0,6.0,11.0,0.0,1.0,0.051,0
2269,27.11,71537.0,fashion,61.0,city_C,mobile,credit,online,1.0,196.28,2941.0,3.0,16.0,,0.0,0.513,0
2270,215.45999999999998,4567.0,travel,64.0,,desktop,credit,online,1.0,195.9,3486.0,2.0,7.0,1.0,0.0,0.812,1
2271,11.01,74807.0,grocery,26.0,city_B,mobile,credit,offline,1.0,77.37,1933.0,2.0,16.0,0.0,0.0,0.146,0
2272,,77239.0,travel,51.0,city_C,tablet,debit,online,0.0,,131.0,2.0,14.0,0.0,0.0,0.894,0
2273,66.88,,travel,34.0,city_A,tablet,credit,offline,0.0,145.33,1125.0,,16.0,1.0,0.0,0.555,0
2274,105.62,71792.0,grocery,44.0,city_C,mobile,credit,offline,0.0,132.2,1758.0,1.0,14.0,1.0,0.0,0.812,0
2275,300.64,228.0,grocery,46.0,city_B,desktop,credit,offline,0.0,108.39,2700.0,2.0,10.0,1.0,0.0,0.667,0
2276,91.79,82214.0,travel,54.0,city_C,mobile,credit,offline,0.0,45.89,2882.0,3.0,19.0,0.0,0.0,0.135,0
2277,136.1,37052.0,electronics,60.0,city_C,tablet,credit,offline,2.0,134.15,2485.0,5.0,16.0,,1.0,0.907,0
2278,70.58,57769.0,food,39.0,city_B,desktop,credit,online,1.0,135.39,3448.0,,13.0,0.0,0.0,0.718,0
2279,100.54,46032.0,food,68.0,city_C,tablet,credit,offline,0.0,219.74,1420.0,4.0,14.0,0.0,1.0,0.036,0
2280,,33686.0,electronics,41.0,city_A,tablet,credit,online,0.0,86.29,859.0,6.0,10.0,0.0,,0.58,0
2281,29.36,76981.0,grocery,24.0,city_C,mobile,credit,online,0.0,39.64,2866.0,0.0,21.0,0.0,1.0,0.48,0
2282,44.92,63261.0,,51.0,city_D,tablet,debit,online,0.0,61.04,647.0,3.0,14.0,0.0,0.0,0.859,0
2283,63.96,2809.0,food,65.0,city_A,mobile,credit,offline,0.0,199.56,2626.0,3.0,21.0,0.0,0.0,0.123,0
2284,4.67,41785.0,travel,29.0,city_C,,credit,offline,0.0,97.61,320.0,0.0,20.0,0.0,1.0,0.591,0
2285,15.09,36547.0,electronics,40.0,city_D,tablet,credit,offline,1.0,188.19,,4.0,12.0,0.0,0.0,0.31,0
2286,32.41,42818.0,travel,32.0,city_D,tablet,credit,offline,0.0,,210.0,4.0,17.0,1.0,0.0,0.246,0
2287,355.9,71927.0,electronics,50.0,city_D,,credit,online,1.0,71.27,2732.0,2.0,19.0,0.0,0.0,0.023,0
2288,40.25,65681.0,grocery,30.0,city_C,mobile,debit,offline,1.0,220.07,2191.0,2.0,14.0,0.0,0.0,0.332,0
2289,65.79,79465.0,electronics,40.0,city_B,tablet,debit,offline,0.0,185.89,1291.0,5.0,12.0,0.0,0.0,,0
2290,21.83,37333.0,,55.0,city_D,desktop,debit,online,,111.02,3195.0,1.0,14.0,0.0,0.0,0.448,0
2291,94.36,16576.0,,49.0,city_B,tablet,debit,online,0.0,169.84,289.0,5.0,16.0,0.0,1.0,0.735,0
2292,32.95,39405.0,travel,62.0,,mobile,credit,online,0.0,126.15,3208.0,,17.0,1.0,0.0,0.404,0
2293,23.19,73779.0,food,67.0,city_B,mobile,credit,online,0.0,141.88,2321.0,4.0,16.0,0.0,0.0,0.195,0
2294,72.69,31601.0,fashion,52.0,city_B,mobile,credit,online,1.0,208.12,2500.0,3.0,16.0,0.0,0.0,0.398,0
2295,0.55,67946.0,electronics,18.0,city_B,mobile,debit,online,1.0,44.02,364.0,4.0,19.0,0.0,0.0,0.07,0
2296,0.77,67356.0,fashion,64.0,city_B,desktop,debit,,0.0,102.07,1076.0,4.0,20.0,0.0,,0.972,0
2297,24.73,52116.0,food,62.0,city_B,tablet,debit,offline,,121.46,1926.0,0.0,14.0,0.0,0.0,0.066,0
2298,3.74,62894.0,travel,22.0,city_A,desktop,debit,offline,0.0,136.72,300.0,0.0,19.0,0.0,1.0,0.202,0
2299,11.43,34635.0,food,30.0,city_A,mobile,credit,online,0.0,57.57,,,11.0,1.0,0.0,0.428,0
2300,41.38,7465.0,travel,22.0,city_B,mobile,credit,online,0.0,165.85,3567.0,,10.0,1.0,0.0,0.933,0
2301,162.25,,travel,49.0,city_B,mobile,debit,offline,0.0,62.3,2531.0,2.0,20.0,0.0,0.0,0.179,0
2302,84.87,85119.0,grocery,68.0,city_D,mobile,credit,online,0.0,57.51,1437.0,2.0,14.0,0.0,0.0,0.4,0
2303,71.88,38871.0,electronics,38.0,city_A,tablet,debit,online,0.0,107.46,2671.0,2.0,12.0,0.0,0.0,0.989,0
2304,104.22,62874.0,food,41.0,city_C,mobile,,online,0.0,214.78,1430.0,2.0,15.0,1.0,0.0,0.717,1
2305,268.46,77733.0,travel,35.0,city_A,tablet,debit,online,0.0,247.08,1039.0,4.0,15.0,0.0,1.0,0.615,0
2306,50.59,29511.0,food,38.0,city_C,mobile,debit,online,0.0,144.43,1491.0,5.0,13.0,0.0,1.0,0.974,0
2307,,,food,27.0,city_D,tablet,credit,offline,0.0,108.09,2933.0,4.0,25.0,0.0,0.0,0.506,0
2308,95.99,48821.0,travel,,city_B,tablet,credit,online,0.0,127.82,3523.0,2.0,11.0,1.0,1.0,0.003,0
2309,12.09,65776.0,,57.0,city_D,mobile,debit,online,0.0,136.75,3257.0,4.0,11.0,0.0,1.0,0.031,0
2310,42.35,70167.0,electronics,,city_B,,debit,online,0.0,193.32,3436.0,3.0,17.0,0.0,0.0,0.681,0
2311,70.81,75135.0,electronics,38.0,city_A,desktop,credit,offline,,59.09,3632.0,1.0,12.0,0.0,0.0,0.212,0
2312,207.32,44462.0,grocery,42.0,,desktop,credit,offline,0.0,179.72,1634.0,5.0,15.0,0.0,,0.478,0
2313,68.03,61382.0,grocery,69.0,city_C,desktop,,online,1.0,48.66,161.0,2.0,15.0,0.0,0.0,0.551,0
2314,121.15,32574.0,grocery,40.0,city_C,desktop,debit,online,0.0,,2845.0,4.0,13.0,0.0,1.0,,0
2315,493.6,41910.0,electronics,39.0,city_D,mobile,debit,online,0.0,119.87,1774.0,2.0,12.0,0.0,0.0,0.084,0
2316,14.1,73531.0,fashion,21.0,city_A,mobile,debit,online,0.0,140.56,2578.0,1.0,13.0,0.0,0.0,0.76,0
2317,32.12,25186.0,electronics,51.0,city_C,mobile,debit,offline,1.0,119.82,,3.0,,0.0,0.0,0.92,0
2318,50.18,22813.0,electronics,23.0,city_D,mobile,credit,offline,0.0,128.75,3241.0,1.0,20.0,0.0,1.0,0.256,0
2319,54.79,78812.0,electronics,45.0,city_A,mobile,credit,online,0.0,122.02,164.0,0.0,14.0,0.0,0.0,0.38,0
2320,52.94,,electronics,48.0,city_A,mobile,,online,0.0,43.96,796.0,0.0,12.0,0.0,0.0,0.744,0
2321,238.17,78282.0,fashion,,city_D,,debit,offline,0.0,148.76,2889.0,3.0,16.0,0.0,0.0,0.248,0
2322,125.19,18557.0,grocery,56.0,city_C,tablet,debit,,0.0,160.57,3508.0,5.0,24.0,0.0,0.0,0.542,0
2323,93.63,28060.0,food,59.0,city_C,mobile,debit,online,0.0,187.13,799.0,2.0,20.0,0.0,0.0,0.66,0
2324,37.02,58866.0,grocery,40.0,city_D,mobile,credit,online,0.0,,2171.0,4.0,12.0,0.0,0.0,0.879,0
2325,173.61,72104.0,grocery,23.0,city_C,tablet,credit,online,0.0,140.54,,2.0,12.0,0.0,0.0,0.345,0
2326,310.24,84577.0,food,33.0,city_D,tablet,debit,offline,1.0,190.58,1294.0,4.0,,0.0,1.0,0.493,0
2327,172.15,6080.0,electronics,19.0,city_C,mobile,credit,offline,0.0,120.9,,,14.0,0.0,0.0,,0
2328,0.16,13854.0,,41.0,,tablet,debit,offline,0.0,47.48,194.0,3.0,21.0,0.0,0.0,0.308,0
2329,101.17,67695.0,fashion,34.0,city_D,desktop,debit,,0.0,168.05,354.0,7.0,11.0,1.0,0.0,0.095,0
2330,5.25,27025.0,grocery,62.0,city_D,desktop,credit,online,1.0,156.98,3319.0,5.0,20.0,0.0,0.0,0.198,0
2331,29.79,,food,18.0,city_C,desktop,debit,offline,0.0,120.03,3017.0,3.0,15.0,0.0,0.0,0.346,0
2332,6.14,,travel,23.0,city_D,tablet,credit,offline,2.0,116.89,649.0,0.0,18.0,0.0,0.0,0.424,0
2333,92.58,4368.0,electronics,22.0,city_C,mobile,debit,offline,0.0,143.9,260.0,1.0,13.0,0.0,0.0,0.707,0
2334,116.02,27094.0,grocery,62.0,,mobile,debit,online,,103.12,2659.0,,20.0,1.0,0.0,0.458,0
2335,12.16,46040.0,,67.0,city_A,mobile,debit,offline,0.0,142.11,2810.0,3.0,18.0,1.0,0.0,0.049,0
2336,48.42,66766.0,food,46.0,city_A,tablet,debit,offline,1.0,73.89,1232.0,1.0,17.0,0.0,0.0,0.756,0
2337,60.92,83053.0,food,29.0,city_C,tablet,credit,offline,0.0,79.51,3181.0,3.0,13.0,0.0,1.0,0.533,0
2338,46.05,23991.0,grocery,56.0,city_A,desktop,debit,online,0.0,53.97,1407.0,1.0,20.0,0.0,0.0,0.939,0
2339,12.9,1301.0,travel,64.0,city_C,tablet,credit,offline,1.0,232.2,2748.0,2.0,15.0,0.0,0.0,0.635,0
2340,,28610.0,fashion,20.0,city_D,desktop,credit,online,1.0,123.65,1921.0,2.0,15.0,0.0,0.0,0.534,0
2341,139.1,81463.0,grocery,65.0,city_B,desktop,debit,online,1.0,180.41,3262.0,3.0,17.0,1.0,1.0,0.294,0
2342,7.37,,travel,18.0,city_A,mobile,credit,offline,0.0,,3528.0,4.0,15.0,,0.0,0.236,0
2343,8.36,24466.0,food,44.0,city_A,tablet,debit,online,0.0,110.92,432.0,6.0,10.0,0.0,0.0,0.23,0
2344,43.82,80440.0,electronics,65.0,city_D,mobile,credit,offline,0.0,147.57,3133.0,2.0,14.0,0.0,0.0,0.407,0
2345,284.26,40875.0,fashion,,city_B,mobile,credit,online,1.0,193.56,2198.0,3.0,16.0,0.0,0.0,0.171,0
2346,110.43,26081.0,fashion,61.0,city_B,tablet,debit,,0.0,89.88,2804.0,1.0,20.0,0.0,1.0,0.844,0
2347,,24354.0,travel,36.0,city_B,tablet,debit,offline,0.0,99.87,3616.0,4.0,,0.0,0.0,0.805,0
2348,44.93,,grocery,25.0,city_D,desktop,credit,offline,0.0,80.4,414.0,6.0,13.0,1.0,0.0,0.729,0
2349,90.06,64384.0,food,61.0,city_A,desktop,debit,online,1.0,113.97,1793.0,2.0,11.0,0.0,0.0,,0
2350,1.02,60892.0,travel,64.0,city_A,desktop,debit,online,0.0,69.01,1478.0,2.0,15.0,0.0,0.0,0.072,0
2351,101.09,35525.0,,19.0,city_B,desktop,credit,online,0.0,48.16,2553.0,2.0,8.0,0.0,1.0,0.636,0
2352,244.52,26532.0,electronics,47.0,city_D,mobile,credit,online,0.0,132.93,2637.0,2.0,21.0,0.0,1.0,0.749,0
2353,94.82,6464.0,electronics,47.0,city_D,mobile,debit,offline,,153.53,1220.0,5.0,13.0,0.0,1.0,0.027,0
2354,206.91,16562.0,travel,66.0,city_D,tablet,credit,online,0.0,63.05,418.0,3.0,22.0,1.0,0.0,0.291,0
2355,128.73,55514.0,food,56.0,city_B,desktop,debit,online,0.0,86.28,3434.0,4.0,10.0,0.0,1.0,0.136,0
2356,12.85,74219.0,fashion,62.0,city_D,desktop,debit,offline,0.0,115.0,1576.0,5.0,17.0,0.0,1.0,,0
2357,232.74,32634.0,grocery,49.0,,desktop,credit,online,1.0,205.34,,6.0,9.0,0.0,1.0,0.518,0
2358,6.88,60.0,fashion,18.0,city_B,mobile,debit,offline,0.0,-21.63,819.0,5.0,8.0,0.0,1.0,0.109,0
2359,76.35,9269.0,food,55.0,city_B,tablet,credit,offline,1.0,142.25,2830.0,1.0,13.0,0.0,0.0,0.23,0
2360,15.33,63143.0,fashion,30.0,city_C,mobile,debit,offline,0.0,153.96,1524.0,5.0,15.0,0.0,0.0,0.565,0
2361,1.18,23065.0,travel,28.0,city_B,tablet,debit,online,0.0,84.39,2781.0,2.0,14.0,0.0,0.0,0.508,0
2362,54.82,2895.0,electronics,27.0,city_D,tablet,debit,offline,1.0,102.54,1577.0,2.0,20.0,0.0,1.0,0.858,0
2363,34.96,80859.0,food,65.0,city_C,mobile,credit,offline,0.0,136.65,2130.0,2.0,10.0,0.0,0.0,0.151,0
2364,66.55,12352.0,food,43.0,city_A,mobile,credit,offline,1.0,118.52,2644.0,3.0,11.0,0.0,0.0,0.37,0
2365,86.09,49737.0,,37.0,city_A,tablet,debit,online,0.0,,850.0,4.0,20.0,1.0,0.0,0.924,0
2366,13.41,32016.0,travel,34.0,city_D,mobile,credit,online,1.0,125.13,1074.0,2.0,14.0,1.0,0.0,0.733,1
2367,,61304.0,fashion,34.0,city_D,mobile,credit,online,1.0,163.06,1072.0,3.0,11.0,0.0,0.0,0.597,0
2368,81.79,11962.0,,21.0,city_D,tablet,debit,online,0.0,142.51,1909.0,2.0,15.0,0.0,0.0,0.769,0
2369,42.03,33302.0,food,22.0,city_D,tablet,credit,offline,1.0,154.71,891.0,5.0,27.0,1.0,0.0,0.448,0
2370,130.63,85382.0,fashion,40.0,city_C,desktop,credit,offline,2.0,81.13,1509.0,2.0,15.0,1.0,,0.911,0
2371,105.64,4011.0,electronics,63.0,city_D,mobile,credit,offline,0.0,130.06,2399.0,7.0,13.0,0.0,1.0,0.6,0
2372,186.82,19782.0,fashion,69.0,city_B,,debit,,0.0,116.72,2904.0,2.0,10.0,0.0,0.0,0.696,0
2373,,67691.0,electronics,27.0,city_A,mobile,debit,offline,1.0,84.19,2510.0,5.0,20.0,0.0,0.0,0.652,0
2374,56.2,39725.0,food,63.0,city_D,mobile,,online,0.0,166.25,3160.0,4.0,11.0,0.0,1.0,0.673,0
